URL,TTL,Response_Message
5-tv.ru,0,"traceroute to 5-tv.ru (151.236.80.10), 50 hops max, 60 byte packets
"
5-tv.ru,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.275 ms  0.303 ms  0.345 ms
"
5-tv.ru,2," 2  178.18.230.251.dataix (178.18.230.251)  16.092 ms  16.850 ms  16.848 ms
"
5-tv.ru,3," 3  as9049.ix.dataix.ru (178.18.226.90)  17.874 ms  16.709 ms  16.693 ms
"
5-tv.ru,4," 4  * * *
"
5-tv.ru,5," 5  * * *
"
5-tv.ru,6," 6  * * *
"
5-tv.ru,7," 7  * * *
"
5-tv.ru,8," 8  * * *
"
5-tv.ru,9," 9  * * *
"
5-tv.ru,10,"10  * * *
"
5-tv.ru,11,"11  * * *
"
5-tv.ru,12,"12  * * *
"
5-tv.ru,13,"13  * * *
"
5-tv.ru,14,"14  151.236.80.10 (151.236.80.10)  17.930 ms  17.743 ms  17.146 ms
"
