URL,TTL,Response_Message
ebay.in,0,"traceroute to ebay.in (66.135.195.175), 30 hops max, 60 byte packets
"
ebay.in,1," 1  45.9.236.1.deltahost-ptr (45.9.236.1)  0.356 ms  0.370 ms  0.378 ms
"
ebay.in,2," 2  ae3-247.RT.NTL.KIV.UA.retn.net (87.245.247.24)  1.217 ms  1.221 ms  1.220 ms
"
ebay.in,3," 3  ae4-2.RT.EQX.FKT.DE.retn.net (87.245.233.164)  30.226 ms  30.237 ms  30.238 ms
"
ebay.in,4," 4  fra1-ber1.ebay.com (80.81.194.73)  30.387 ms  30.400 ms  30.399 ms
"
ebay.in,5," 5  xe-2-2-1-slc1-bcr1.bb.ebay.com (216.113.190.145)  174.737 ms  174.747 ms  174.747 ms
"
ebay.in,6," 6  * * *
"
ebay.in,7," 7  * * *
"
ebay.in,8," 8  * * *
"
ebay.in,9," 9  * * *
"
ebay.in,10,"10  * * *
"
ebay.in,11,"11  * * *
"
ebay.in,12,"12  * * *
"
ebay.in,13,"13  * * *
"
ebay.in,14,"14  * * *
"
ebay.in,15,"15  * * *
"
ebay.in,16,"16  * * *
"
ebay.in,17,"17  * * *
"
ebay.in,18,"18  * * *
"
ebay.in,19,"19  * * *
"
ebay.in,20,"20  * * *
"
ebay.in,21,"21  * * *
"
ebay.in,22,"22  * * *
"
ebay.in,23,"23  * * *
"
ebay.in,24,"24  * * *
"
ebay.in,25,"25  * * *
"
ebay.in,26,"26  * * *
"
ebay.in,27,"27  * * *
"
ebay.in,28,"28  * * *
"
ebay.in,29,"29  * * *
"
ebay.in,30,"30  * * *
"
